Holder,Shares,Date Reported,% Out,Value,ABV
"Perkins Capital Management, Inc.",1478870,2021-09-29,0.0691,4573405,FPAY
"Vanguard Group, Inc. (The)",627213,2021-09-29,0.029300000000000003,1939656,FPAY
"Renaissance Technologies, LLC",455074,2021-09-29,0.0213,1407316,FPAY
"Benchmark Financial Wealth Advisors, LLC",339978,2021-09-29,0.0159,1051381,FPAY
UBS Group AG,102363,2021-09-29,0.0048,316557,FPAY
"Geode Capital Management, LLC",98289,2021-09-29,0.0046,303958,FPAY
"Two Sigma Advisers, LP",86200,2021-09-29,0.004,266573,FPAY
Virtu Financial LLC,65632,2021-09-29,0.0031,202966,FPAY
"SlateStone Wealth, LLC",54000,2021-09-29,0.0025,166995,FPAY
Blackrock Inc.,48670,2021-09-29,0.0023,150511,FPAY
