Holder,Shares,Date Reported,% Out,Value,ABV
Captrust Financial Advisors,265822,2021-09-29,0.0443,3732140,CRT
"Mraz, Amerine & Associates, Inc.",102104,2021-09-29,0.017,1433540,CRT
"FMR, LLC",85000,2021-09-29,0.014199999999999999,1193400,CRT
Wells Fargo & Company,69201,2021-09-29,0.0115,971582,CRT
"Essex Financial Services, Inc.",22201,2021-09-29,0.0037,311702,CRT
"Advisor Group, Inc.",17614,2021-09-29,0.0029,247300,CRT
UBS Group AG,12287,2021-09-29,0.002,172509,CRT
Morgan Stanley,7422,2021-09-29,0.0012,104204,CRT
Bank of America Corporation,4214,2021-09-29,0.0007000000000000001,59164,CRT
Spire Wealth Management,1922,2021-09-29,0.0003,26984,CRT
