Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",5424854,2021-09-29,0.0902,260175997,KEX
Blackrock Inc.,4901358,2021-09-29,0.0815,235069129,KEX
Atlanta Capital Management Company LLC,4451281,2021-09-29,0.0741,213483436,KEX
"FMR, LLC",3447939,2021-09-29,0.0574,165363154,KEX
Diamond Hill Capital Management Inc,2899384,2021-09-29,0.0482,139054456,KEX
ArrowMark Colorado Holdings LLC,2178534,2021-09-29,0.0362,104482490,KEX
"Hound Partners, LLC",2149793,2021-09-29,0.0358,103104072,KEX
"Wellington Management Group, LLP",1961133,2021-09-29,0.0326,94055938,KEX
Dimensional Fund Advisors LP,1927538,2021-09-29,0.0321,92444722,KEX
State Street Corporation,1591104,2021-09-29,0.0265,76309347,KEX
