Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",5174631,2021-12-30,0.10039999999999999,2681700769,GWW
Blackrock Inc.,3774174,2021-12-30,0.0733,1955927933,GWW
State Street Corporation,2312747,2021-12-30,0.0449,1198558005,GWW
"ClearBridge Investments, LLC",1898194,2021-12-30,0.0368,983720058,GWW
Longview Partners (Guernsey) LTD,1644839,2021-12-30,0.0319,852421363,GWW
Bank of America Corporation,897222,2021-12-30,0.0174,464976329,GWW
Northern Trust Corporation,872763,2021-12-30,0.0169,452300697,GWW
"Geode Capital Management, LLC",859371,2021-12-30,0.0167,445360427,GWW
"Franklin Resources, Inc.",690415,2021-12-30,0.0134,357800669,GWW
Nuveen Asset Management,633138,2021-12-30,0.0123,328117437,GWW
