Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1585020,2021-09-29,0.0351,1616720,SLRX
"Sio Capital Management, LLC",1354291,2021-09-29,0.03,1381376,SLRX
Maven Securities Limited,1212575,2021-09-29,0.0268,1236826,SLRX
Morgan Stanley,759772,2021-09-29,0.0168,774967,SLRX
Kepos Capital Lp,548054,2021-09-29,0.0121,559015,SLRX
"Geode Capital Management, LLC",356114,2021-09-29,0.0079,363236,SLRX
State Street Corporation,142552,2021-09-29,0.0032,145403,SLRX
Blackrock Inc.,116309,2021-09-29,0.0026,118635,SLRX
"Two Sigma Advisers, LP",111300,2021-09-29,0.0025,113526,SLRX
"X-Square Capital, LLC",100658,2021-09-29,0.0022,102671,SLRX
