Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",90667,2021-09-29,0.029300000000000003,505921,SNOA
"Geode Capital Management, LLC",36878,2021-09-29,0.011899999999999999,205779,SNOA
"Vanguard Group, Inc. (The)",27975,2021-09-29,0.009000000000000001,156100,SNOA
Virtu Financial LLC,21258,2021-09-29,0.0069,118619,SNOA
Squarepoint Ops LLC,15712,2021-09-29,0.0051,87672,SNOA
Dimensional Fund Advisors LP,11283,2021-09-29,0.0036,62959,SNOA
Blackrock Inc.,2875,2021-09-29,0.0009,16042,SNOA
UBS Group AG,2652,2021-09-29,0.0009,14798,SNOA
Tower Research Capital LLC (TRC),1425,2021-09-29,0.0005,7951,SNOA
U.S. Bancorp (Minnesota),500,2021-09-29,0.0002,2790,SNOA
