Holder,Shares,Date Reported,% Out,Value,ABV
Beryl Capital Management LLC,2022249,2021-09-29,0.0584,19737150,FMIV
"Highbridge Capital Management, LLC.",1995980,2021-09-29,0.057699999999999994,19480764,FMIV
Citadel Advisors LLC,1783470,2021-09-29,0.051500000000000004,17406667,FMIV
RP Investment Advisors LP,1338927,2021-09-29,0.0387,13067927,FMIV
"Saba Capital Management, L.P.",1335417,2021-09-29,0.038599999999999995,13033669,FMIV
Millennium Management LLC,1125000,2021-09-29,0.0325,10980000,FMIV
Marshall Wace LLP,1062763,2021-09-29,0.030699999999999998,10372566,FMIV
Macquarie Group Limited,1062500,2021-09-29,0.030699999999999998,10370000,FMIV
Farallon Capital Management Llc,1000000,2021-09-29,0.028900000000000002,9760000,FMIV
Altshuler Shaham Ltd,825000,2021-09-29,0.023799999999999998,8052000,FMIV
