Holder,Shares,Date Reported,% Out,Value,ABV
Kingstown Capital Management L.P.,2900000,2021-09-29,0.0967,28652000,IPAXU
Hudson Bay Capital Management LP,2900000,2021-09-29,0.0967,28652000,IPAXU
LMR Partners LLP,2900000,2021-09-29,0.0967,28652000,IPAXU
P. Schoenfeld Asset Management,2708520,2021-09-29,0.09029999999999999,26760177,IPAXU
HGC Investment Management Inc.,2415000,2021-09-29,0.0805,23860200,IPAXU
Citadel Advisors LLC,2101661,2021-09-29,0.0701,20764410,IPAXU
Farallon Capital Management Llc,1900000,2021-09-29,0.0633,18772000,IPAXU
Polar Asset Management Partners Inc.,1800000,2021-09-29,0.06,17784000,IPAXU
CI Investments Inc.,1500000,2021-09-29,0.05,14820000,IPAXU
Millennium Management LLC,1200000,2021-09-29,0.04,11856000,IPAXU
