Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",11765360,2021-09-29,0.1072,788867388,FAF
"HG Vora Capital Management, LLC",9500000,2021-09-29,0.08650000000000001,636975000,FAF
Blackrock Inc.,9338595,2021-09-29,0.0851,626152794,FAF
"FMR, LLC",5558159,2021-09-29,0.0506,372674560,FAF
"Ariel Investments, LLC",5266471,2021-09-29,0.048,353116880,FAF
State Street Corporation,3033925,2021-09-29,0.0276,203424671,FAF
Lsv Asset Management,2309817,2021-09-29,0.021,154873229,FAF
"Geode Capital Management, LLC",2012981,2021-09-29,0.0183,134970376,FAF
Dimensional Fund Advisors LP,1917339,2021-09-29,0.0175,128557579,FAF
Ninety One UK Ltd,1907666,2021-09-29,0.0174,127909005,FAF
