Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2257308,2021-12-30,0.0705,286632969,VICR
"Vanguard Group, Inc. (The)",2099616,2021-12-30,0.06559999999999999,266609239,VICR
Invesco Ltd.,1299607,2021-12-30,0.0406,165024096,VICR
Capital Research Global Investors,1061633,2021-12-30,0.0332,134806158,VICR
Hood River Capital Management LLC,755518,2021-12-30,0.0236,95935675,VICR
"Driehaus Capital Management, LLC",738149,2021-12-30,0.0231,93730160,VICR
State Street Corporation,637188,2021-12-30,0.0199,80910132,VICR
Northern Trust Corporation,410149,2021-12-30,0.0128,52080720,VICR
"Geode Capital Management, LLC",383272,2021-12-30,0.012,48667878,VICR
Dimensional Fund Advisors LP,338184,2021-12-30,0.0106,42942604,VICR
