Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2066072,2021-09-29,0.0943,107435744,HURN
Van Berkom & Associates Inc.,1562136,2021-09-29,0.0713,81231072,HURN
Blackrock Inc.,1533607,2021-09-29,0.07,79747564,HURN
"Wellington Management Group, LLP",1495817,2021-09-29,0.0682,77782484,HURN
Price (T.Rowe) Associates Inc,1469413,2021-09-29,0.067,76409476,HURN
Boston Partners,1049480,2021-09-29,0.0479,54572960,HURN
Dimensional Fund Advisors LP,1028212,2021-09-29,0.046900000000000004,53467024,HURN
"Aristotle Capital Boston, LLC",976288,2021-09-29,0.044500000000000005,50766976,HURN
Atlanta Capital Management Company LLC,677899,2021-09-29,0.030899999999999997,35250748,HURN
Credit Suisse AG,663163,2021-09-29,0.030299999999999997,34484476,HURN
