Holder,Shares,Date Reported,% Out,Value,ABV
Renaissance Capital LLC,117861,2021-12-30,0.0002,2945346,HTZ
"Sterneck Capital Management, LLC",59722,2021-12-30,0.0001,1492452,HTZ
National Bank of Canada/FI,56700,2021-12-30,0.0001,1416933,HTZ
Belvedere Trading Llc,48047,2021-12-30,0.0001,1200694,HTZ
"Commonwealth Equity Services, LLC",43581,2021-12-30,0.0001,1089089,HTZ
