Holder,Shares,Date Reported,% Out,Value,ABV
ArrowMark Colorado Holdings LLC,7993211,2021-09-29,0.10220000000000001,50197365,VKTX
Blackrock Inc.,5121133,2021-09-29,0.0655,32160715,VKTX
State Street Corporation,4042251,2021-09-29,0.051699999999999996,25385336,VKTX
"Vanguard Group, Inc. (The)",3364952,2021-09-29,0.043,21131898,VKTX
Park West Asset Management LLC,1668587,2021-09-29,0.0213,10478726,VKTX
"Geode Capital Management, LLC",1187322,2021-09-29,0.0152,7456382,VKTX
Nuveen Asset Management,1113372,2021-09-29,0.014199999999999999,6991976,VKTX
Fiera Capital Corporation,1069010,2021-09-29,0.0137,6713382,VKTX
Northern Trust Corporation,973507,2021-09-29,0.0124,6113623,VKTX
"Two Sigma Advisers, LP",938828,2021-09-29,0.012,5895839,VKTX
