Holder,Shares,Date Reported,% Out,Value,ABV
Calamos Market Neutral Income Fund,1200000,2021-10-30,0.0467,12108000,ENTFU
CrossingBridge Low Duration High Yield Fund,26468,2021-10-30,0.001,267062,ENTFU
CrossingBridge Responsible Credit Fund,1351,2021-10-30,0.0001,13631,ENTFU
