Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",209621,2021-09-29,0.0408,892985,GBR
Virtu Financial LLC,34487,2021-09-29,0.0067,146914,GBR
State Street Corporation,23300,2021-09-29,0.0045000000000000005,99258,GBR
"Geode Capital Management, LLC",18365,2021-09-29,0.0036,78234,GBR
Dimensional Fund Advisors LP,15921,2021-09-29,0.0031,67823,GBR
"Jane Street Group, LLC",15300,2021-09-29,0.003,65178,GBR
"Two Sigma Investments, LP",14767,2021-09-29,0.0029,62907,GBR
Morgan Stanley,12552,2021-09-29,0.0024,53471,GBR
UBS Group AG,3183,2021-09-29,0.0006,13559,GBR
Tower Research Capital LLC (TRC),2144,2021-09-29,0.0004,9133,GBR
