Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2976491,2021-09-29,0.0504,56493799,IMAX
"AllianceBernstein, L.P.",2844654,2021-09-29,0.0481,53991532,IMAX
"Shapiro Capital Management Company, Inc.",2837917,2021-09-29,0.048,53863664,IMAX
Invesco Ltd.,2818456,2021-09-29,0.04769999999999999,53494294,IMAX
"Nantahala Capital Management, LLC",2816492,2021-09-29,0.04769999999999999,53457018,IMAX
Massachusetts Financial Services Co.,1831294,2021-09-29,0.031,34757960,IMAX
"Renaissance Technologies, LLC",1669000,2021-09-29,0.0282,31677620,IMAX
"Franklin Resources, Inc.",1575429,2021-09-29,0.026699999999999998,29901642,IMAX
Primecap Management Company,1339400,2021-09-29,0.0227,25421812,IMAX
Bank Of New York Mellon Corporation,1315805,2021-09-29,0.0223,24973978,IMAX
