Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",22474916,2021-09-29,0.0888,393760528,UA
"Wellington Management Group, LLP",20651516,2021-09-29,0.0816,361814560,UA
Adage Capital Partners GP L.L.C.,19662529,2021-09-29,0.07769999999999999,344487508,UA
Blackrock Inc.,11265398,2021-09-29,0.044500000000000005,197369772,UA
Janus Henderson Group PLC,10664350,2021-09-29,0.0421,186839412,UA
Wisconsin (State Of) Investment Board,10625919,2021-09-29,0.042,186166100,UA
State Street Corporation,6270610,2021-09-29,0.0248,109861087,UA
"Srs Investment Management, Llc",5844962,2021-09-29,0.0231,102403734,UA
"Arrowstreet Capital, Limited Partnership",5312188,2021-09-29,0.021,93069533,UA
Nuveen Asset Management,4039077,2021-09-29,0.016,70764629,UA
