Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",10612925,2021-12-30,0.1406,905176373,TRNO
Blackrock Inc.,7624334,2021-12-30,0.10099999999999999,650279446,TRNO
Price (T.Rowe) Associates Inc,5850239,2021-12-30,0.0775,498966884,TRNO
"Principal Financial Group, Inc.",4811092,2021-12-30,0.0637,410338036,TRNO
"FMR, LLC",3634878,2021-12-30,0.0481,310018744,TRNO
State Street Corporation,3067922,2021-12-30,0.0406,261663067,TRNO
Goldman Sachs Group Inc,2186272,2021-12-30,0.028999999999999998,186467138,TRNO
JP Morgan Chase & Company,2160269,2021-12-30,0.0286,184249343,TRNO
PGGM Investments,2097691,2021-12-30,0.0278,178912065,TRNO
Apg Asset Management N.v.,1670500,2021-12-30,0.022099999999999998,142476945,TRNO
