Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",7754428,2021-09-29,0.1161,403540433,TRTN
Blackrock Inc.,5321673,2021-09-29,0.0797,276939862,TRTN
Dimensional Fund Advisors LP,4593242,2021-09-29,0.0688,239032313,TRTN
"Goodnow Investment Group, LLC",2167652,2021-09-29,0.0325,112804610,TRTN
Lsv Asset Management,1924112,2021-09-29,0.0288,100130788,TRTN
"Wellington Management Group, LLP",1550077,2021-09-29,0.0232,80666007,TRTN
State Street Corporation,1426884,2021-09-29,0.021400000000000002,74255043,TRTN
"Geode Capital Management, LLC",1079460,2021-09-29,0.016200000000000003,56175098,TRTN
Northern Trust Corporation,987791,2021-09-29,0.0148,51404643,TRTN
Norges Bank Investment Management,795213,2020-12-30,0.011899999999999999,38575782,TRTN
