Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,22488298,2021-12-30,0.0499,965422633,WPM
Capital World Investors,19809732,2021-12-30,0.043899999999999995,850431794,WPM
"First Eagle Investment Management, LLC",16437704,2021-12-30,0.0365,705670632,WPM
"Vanguard Group, Inc. (The)",14166096,2021-12-30,0.031400000000000004,608150501,WPM
"FMR, LLC",13771075,2021-12-30,0.0305,591192249,WPM
Royal Bank of Canada,11080332,2021-12-30,0.0246,475678652,WPM
"Franklin Resources, Inc.",10468935,2021-12-30,0.0232,449431379,WPM
Bank of America Corporation,8231519,2021-12-30,0.0183,353379110,WPM
Connor Clark & Lunn Investment Management Ltd,6899282,2021-12-30,0.015300000000000001,296186176,WPM
FIL LTD,6788882,2021-12-30,0.0151,291446704,WPM
