Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,2252428,2021-09-29,0.08810000000000001,22186415,VPCB
"Corbin Capital Partners, LP",2227495,2021-09-29,0.08710000000000001,21940825,VPCB
Millennium Management LLC,1429059,2021-09-29,0.0559,14076231,VPCB
"Aristeia Capital, LLC",1389544,2021-09-29,0.054299999999999994,13687008,VPCB
Nomura Holdings Inc.,1175000,2021-09-29,0.045899999999999996,11573750,VPCB
"CVI Holdings, LLC",750000,2021-09-29,0.029300000000000003,7387500,VPCB
Marshall Wace LLP,749984,2021-09-29,0.029300000000000003,7387342,VPCB
Glazer Capital LLC,689681,2021-09-29,0.027000000000000003,6793357,VPCB
Periscope Capital Inc.,617600,2021-09-29,0.0241,6083360,VPCB
Adage Capital Partners GP L.L.C.,600000,2021-09-29,0.0235,5910000,VPCB
