Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,10683813,2021-09-29,0.1188,681413593,ACHC
"Vanguard Group, Inc. (The)",8340659,2021-09-29,0.09269999999999999,531967231,ACHC
Blackrock Inc.,7328949,2021-09-29,0.0815,467440367,ACHC
"Wellington Management Group, LLP",5627553,2021-09-29,0.0626,358925330,ACHC
Dimensional Fund Advisors LP,5580369,2021-09-29,0.062,355915934,ACHC
"William Blair Investment Management, LLC",4136902,2021-09-29,0.046,263851609,ACHC
JP Morgan Chase & Company,4014878,2021-09-29,0.0446,256068918,ACHC
"FMR, LLC",2717491,2021-09-29,0.0302,173321575,ACHC
State Street Corporation,2301234,2021-09-29,0.0256,146772704,ACHC
"AllianceBernstein, L.P.",2176689,2021-09-29,0.0242,138829224,ACHC
