Holder,Shares,Date Reported,% Out,Value,ABV
iShares Preferred & Income Securities ETF,422446,2021-10-30,0.08449999999999999,11101880,MBINO
Flaherty & Crumrine Preferred and Income Securities Fund,92000,2021-08-30,0.0184,2432480,MBINO
Flaherty & Crumrine Dynamic Preferred & Income Fund Inc,50300,2021-08-30,0.0101,1329932,MBINO
Invesco ETF Tr II-Invesco Variable Rate Preferred ETF,41920,2021-09-29,0.0084,1085308,MBINO
Flaherty & Crumrine Total Return Fund,21000,2021-08-30,0.0042,555240,MBINO
Destra Inv Tr-Destra Flaherty & Crumrine Preferred and Income Fd,18791,2021-09-29,0.0038,486498,MBINO
Flaherty & Crumrine Preferred & Income Fund Inc,15700,2021-08-30,0.0031,415108,MBINO
ETFis Ser Tr I-Virtus InfraCap U.S. Preferred Stock ETF,15470,2021-10-30,0.0031,406551,MBINO
Flaherty & Crumrine Preferred & Income Opportunity Fund Inc,14000,2021-08-30,0.0028000000000000004,370160,MBINO
ETF Series Solutions-AAM Low Duration Preferred & Income Securities,9749,2021-10-30,0.0019,256203,MBINO
