Holder,Shares,Date Reported,% Out,Value,ABV
"Must Asset Management, Inc.",3287071,2021-09-29,0.0789,36190651,KLR
Fortress Investment Group LLC,2000000,2021-09-29,0.048,22020000,KLR
North Run Capital LP,1290000,2021-09-29,0.030899999999999997,14202900,KLR
Wasatch Advisors Inc,1214793,2021-09-29,0.0291,13374870,KLR
Royce & Associates LP,1113471,2021-09-29,0.026699999999999998,12259315,KLR
"Whetstone Capital Advisors, LLC",1003986,2021-09-29,0.0241,11053885,KLR
"Portolan Capital Management, LLC",936733,2021-09-29,0.0225,10313430,KLR
Blackstone Inc,894654,2021-09-29,0.0215,9850140,KLR
"Altium Capital Management, LP",484592,2021-09-29,0.0116,5335357,KLR
Bank of America Corporation,318910,2021-09-29,0.0077,3511199,KLR
