Holder,Shares,Date Reported,% Out,Value,ABV
Bleichroeder LP,2196389,2021-09-29,0.0989,41379968,INVE
"Portolan Capital Management, LLC",1487584,2021-09-29,0.067,28026082,INVE
Blackrock Inc.,1240877,2021-09-29,0.0559,23378122,INVE
"Vanguard Group, Inc. (The)",1072618,2021-09-29,0.0483,20208123,INVE
Ophir Asset Management Pty Ltd,1000615,2021-09-29,0.0451,18851586,INVE
"Harbert Fund Advisors, Inc.",814750,2021-09-29,0.036699999999999997,15349890,INVE
Jacob Asset Management of New York LLC,544726,2021-09-29,0.0245,10262637,INVE
Cooper Creek Partners Management LLC,483097,2021-09-29,0.0218,9101547,INVE
Royce & Associates LP,467773,2021-09-29,0.021099999999999997,8812843,INVE
"Geode Capital Management, LLC",352122,2021-09-29,0.0159,6633978,INVE
