Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2834770,2021-09-29,0.057,18114180,RLGT
Dimensional Fund Advisors LP,2565789,2021-12-30,0.0516,18704601,RLGT
"Wellington Management Group, LLP",2539012,2021-09-29,0.051100000000000007,16224286,RLGT
"Vanguard Group, Inc. (The)",2087953,2021-09-29,0.042,13342019,RLGT
Wasatch Advisors Inc,1580791,2021-09-29,0.0318,10101254,RLGT
Royce & Associates LP,1051740,2021-12-30,0.0212,7667184,RLGT
"Ancora Advisors, Llc",1009740,2021-09-29,0.0203,6452238,RLGT
Wells Fargo & Company,725464,2021-09-29,0.0146,4635714,RLGT
Acuitas Investments LLC,722571,2021-12-30,0.014499999999999999,5267542,RLGT
State Street Corporation,713888,2021-09-29,0.0144,4561744,RLGT
