Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",317484,2021-09-29,0.045700000000000005,825458,SSY
Acadian Asset Management. LLC,270884,2021-09-29,0.039,704298,SSY
"Bridgeway Capital Management, Inc.",232800,2021-09-29,0.0335,605280,SSY
"Vanguard Group, Inc. (The)",110343,2021-09-29,0.0159,286891,SSY
Dimensional Fund Advisors LP,69290,2021-09-29,0.01,180154,SSY
"Granite Investment Partners, LLC",50147,2021-09-29,0.0072,130382,SSY
State Street Corporation,42300,2021-09-29,0.0060999999999999995,109980,SSY
"Geode Capital Management, LLC",32987,2021-09-29,0.004699999999999999,85766,SSY
Citadel Advisors LLC,30940,2021-09-29,0.0044,80444,SSY
Earnest Partners LLC,2076,2021-09-29,0.0003,5397,SSY
