Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",654562,2021-12-30,0.0412,3619727,SLS
Blackrock Inc.,254844,2021-12-30,0.016,1409287,SLS
"Geode Capital Management, LLC",133801,2021-12-30,0.0084,739919,SLS
Morgan Stanley,124134,2021-12-30,0.0078000000000000005,686461,SLS
"Equitable Holdings, Inc.",102000,2021-12-30,0.0064,564060,SLS
"Ameriprise Financial, Inc.",94455,2021-12-30,0.0059,522336,SLS
"Susquehanna International Group, LLP",93463,2021-12-30,0.0059,516850,SLS
Citadel Advisors LLC,40843,2021-12-30,0.0026,225861,SLS
State Street Corporation,37468,2021-12-30,0.0024,207198,SLS
Bank of America Corporation,31800,2021-12-30,0.002,175854,SLS
