Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",56916,2021-09-29,0.036000000000000004,2105892,LIVE
"Renaissance Technologies, LLC",51099,2021-09-29,0.0323,1890663,LIVE
"Bridgeway Capital Management, Inc.",34930,2021-09-29,0.022099999999999998,1292410,LIVE
"Geode Capital Management, LLC",15643,2021-09-29,0.009899999999999999,578791,LIVE
Acadian Asset Management. LLC,13932,2021-09-29,0.0088,515484,LIVE
Sigma Planning Corp,12751,2021-09-29,0.008100000000000001,471787,LIVE
Millennium Management LLC,12701,2021-09-29,0.008,469937,LIVE
JP Morgan Chase & Company,5884,2021-09-29,0.0037,217708,LIVE
"James Investment Research, Inc.",5082,2021-09-29,0.0032,188034,LIVE
"Advisor Group, Inc.",4335,2021-09-29,0.0027,160395,LIVE
