Holder,Shares,Date Reported,% Out,Value,ABV
"Boothbay Fund Management, LLC",990957,2021-09-29,0.0932,9969027,OTRA
ATW Spac Management LLC,990957,2021-09-29,0.0932,9969027,OTRA
Karpus Management Inc,878839,2021-09-29,0.0827,8841120,OTRA
Hudson Bay Capital Management Lp,800000,2021-09-29,0.0753,8048000,OTRA
Shaolin Capital Management LLC,643496,2021-09-29,0.0605,6473569,OTRA
Polar Asset Management Partners Inc.,595000,2021-09-29,0.055999999999999994,5985700,OTRA
Bank of Montreal/Can/,531000,2021-09-29,0.05,5341860,OTRA
"CVI Holdings, LLC",495000,2021-09-29,0.0466,4979700,OTRA
Millennium Management LLC,486497,2021-09-29,0.0458,4894159,OTRA
Mizuho Securities USA LLC,460242,2021-09-29,0.0433,4630034,OTRA
