Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2917140,2021-09-29,0.059800000000000006,14177300,PRTK
"Omega Fund Management, Llc",2606809,2021-09-29,0.053399999999999996,12669091,PRTK
"Vanguard Group, Inc. (The)",2161818,2021-09-29,0.0443,10506435,PRTK
"Rock Springs Capital Management, LP",1665014,2021-09-29,0.0341,8091968,PRTK
AIGH Capital Management LLC,1609398,2021-09-29,0.033,7821674,PRTK
"Bruce & Co, Inc.",1343312,2021-09-29,0.0275,6528496,PRTK
General American Investors Company Inc,1112658,2021-09-29,0.022799999999999997,5407517,PRTK
"Abingworth, LLP",1041131,2021-09-29,0.0213,5059896,PRTK
Granahan Investment Management Inc.,821654,2021-09-29,0.0168,3993238,PRTK
State Street Corporation,758435,2021-09-29,0.0155,3685994,PRTK
