Holder,Shares,Date Reported,% Out,Value,ABV
Hsbc Holdings Plc,159003,2021-09-29,0.043899999999999995,849076,STG
Anson Funds Management LP,42400,2021-09-29,0.011699999999999999,226416,STG
UBS Group AG,3251,2021-09-29,0.0009,17360,STG
