Holder,Shares,Date Reported,% Out,Value,ABV
RTW Investments LP,3398279,2021-09-29,0.0989,47066164,APYX
Archon Capital Management LLC,2238515,2021-09-29,0.0652,31003432,APYX
Blackrock Inc.,1974236,2021-09-29,0.0575,27343168,APYX
"Cowen and Company, LLC",1879003,2021-09-29,0.0547,26024191,APYX
"Vanguard Group, Inc. (The)",1617295,2021-09-29,0.0471,22399535,APYX
"Pura Vida Investments, LLC",857018,2021-09-29,0.025,11869699,APYX
Horizon Kinetics Asset Management LLC,615000,2021-09-29,0.0179,8517750,APYX
Taylor Frigon Capital Management LLC,574199,2021-09-29,0.0167,7952656,APYX
State Street Corporation,544393,2021-09-29,0.0159,7539843,APYX
Royce & Associates LP,543800,2021-09-29,0.0158,7531630,APYX
