Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,5698398,2021-09-29,0.06309999999999999,33962452,NCV
Penserra Capital Management LLC,2084984,2021-09-29,0.0231,12426504,NCV
Credit Suisse AG,1943000,2021-09-29,0.0215,11580280,NCV
"Guggenheim Capital, LLC",1888968,2021-09-29,0.0209,11258249,NCV
"Advisors Asset Management, Inc.",1450956,2021-09-29,0.0161,8647697,NCV
Morgan Stanley,1297668,2021-09-29,0.0144,7734101,NCV
Royal Bank of Canada,660387,2021-09-29,0.0073,3935906,NCV
LPL Financial LLC,594945,2021-09-29,0.0066,3545872,NCV
"Ameriprise Financial, Inc.",389132,2021-09-29,0.0043,2319226,NCV
"Bramshill Investments, Llc",369240,2021-09-29,0.0040999999999999995,2200670,NCV
