Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,181522,2021-09-29,0.016,2860786,PFD
"Private Wealth Strategies, L.L.C.",88168,2021-09-29,0.0078000000000000005,1389527,PFD
UBS Group AG,78421,2021-09-29,0.0069,1235914,PFD
"Advisor Group, Inc.",58205,2021-09-29,0.0051,917310,PFD
Royal Bank of Canada,50462,2021-09-29,0.0045000000000000005,795281,PFD
Wells Fargo & Company,42429,2021-09-29,0.0037,668681,PFD
LPL Financial LLC,36634,2021-09-29,0.0032,577351,PFD
"Pinnacle Wealth Planning Services, Inc.",28000,2021-09-29,0.0025,441280,PFD
Mid Atlantic Financial Management Inc.,27850,2021-09-29,0.0025,438916,PFD
D.A. Davidson & Co.,26000,2021-09-29,0.0023,409760,PFD
