Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",246563,2021-09-29,0.0537,3501194,UG
Gamco Investors Inc,148300,2021-09-29,0.0323,2105860,UG
"Vanguard Group, Inc. (The)",130065,2021-09-29,0.028300000000000002,1846923,UG
Dimensional Fund Advisors LP,109266,2021-09-29,0.023799999999999998,1551577,UG
Rodgers Brothers Inc.,107100,2021-09-29,0.0233,1520820,UG
Parthenon LLC,71274,2021-09-29,0.0155,1012090,UG
"Teton Advisors, Inc",70511,2021-09-29,0.015300000000000001,1001256,UG
"Neuberger Berman Group, LLC",56540,2021-09-29,0.0123,802868,UG
"Gabelli Funds, LLC",38000,2021-09-29,0.0083,539600,UG
Blackrock Inc.,33996,2021-09-29,0.0074,482743,UG
