Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",31638829,2021-09-29,0.1075,2231170221,CERN
Blackrock Inc.,26150047,2021-09-29,0.0889,1844101314,CERN
State Street Corporation,13934008,2021-09-29,0.047400000000000005,982626244,CERN
"Wellington Management Group, LLP",9890140,2021-09-29,0.0336,697452672,CERN
Macquarie Group Limited,9740773,2021-09-29,0.0331,686919311,CERN
"American Century Companies, Inc.",8522203,2021-09-29,0.028999999999999998,600985755,CERN
"Loomis Sayles & Company, LP",7166180,2021-09-29,0.024399999999999998,505359013,CERN
"Geode Capital Management, LLC",6662774,2021-09-29,0.0226,469858822,CERN
Bank of America Corporation,4547841,2021-09-29,0.0155,320713747,CERN
Morgan Stanley,4348801,2021-09-29,0.0148,306677446,CERN
