Holder,Shares,Date Reported,% Out,Value,ABV
"Redmile Group, LLC",3425455,2021-09-29,0.1316,225257920,IGMS
"Baker Brothers Advisors, LLC",3156102,2021-09-29,0.12119999999999999,207545267,IGMS
Price (T.Rowe) Associates Inc,2357464,2021-09-29,0.0906,155026832,IGMS
Artal Group S.A.,1350000,2021-09-29,0.0519,88776000,IGMS
Alkeon Capital Management LLC,948797,2021-09-29,0.0364,62392890,IGMS
State Street Corporation,656023,2021-09-29,0.0252,43140072,IGMS
Blackrock Inc.,640737,2021-09-29,0.0246,42134865,IGMS
Pictet Asset Management SA,584347,2021-09-29,0.022400000000000003,38426658,IGMS
Woodline Partners LP,569009,2021-09-29,0.0219,37418031,IGMS
"Vanguard Group, Inc. (The)",412559,2021-09-29,0.0158,27129879,IGMS
