Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2617138,2021-09-29,0.1549,235987333,OXM
"Vanguard Group, Inc. (The)",1824215,2021-09-29,0.10800000000000001,164489466,OXM
"Silvercrest Asset Management Group, LLC",819344,2021-09-29,0.048499999999999995,73880248,OXM
"William Blair Investment Management, LLC",651027,2021-09-29,0.0385,58703104,OXM
Dimensional Fund Advisors LP,634303,2021-09-29,0.037599999999999995,57195101,OXM
Invesco Ltd.,544632,2021-09-29,0.0322,49109467,OXM
State Street Corporation,536214,2021-09-29,0.0317,48350416,OXM
"Loomis Sayles & Company, LP",397046,2021-09-29,0.0235,35801637,OXM
"GW&K Investment Management, LLC",371303,2021-09-29,0.022000000000000002,33480391,OXM
Cardinal Capital Management LLC,369545,2021-09-29,0.0219,33321872,OXM
