Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,46338311,2021-09-29,0.1096,1025930205,NWL
"Icahn, Carl, C.",43704616,2021-09-29,0.10339999999999999,967620198,NWL
"Vanguard Group, Inc. (The)",42886630,2021-09-29,0.1014,949509988,NWL
Pzena Investment Management Llc,26163291,2021-09-29,0.061900000000000004,579255262,NWL
JP Morgan Chase & Company,20059560,2021-09-29,0.047400000000000005,444118658,NWL
State Street Corporation,19424956,2021-09-29,0.045899999999999996,430068525,NWL
Victory Capital Management Inc.,8825351,2021-09-29,0.0209,195393271,NWL
Caisse De Depot Et Placement Du Quebec,8267201,2021-09-29,0.0196,183035830,NWL
Nuveen Asset Management,8115981,2021-09-29,0.0192,179687819,NWL
Bank Of New York Mellon Corporation,7871392,2021-09-29,0.018600000000000002,174272618,NWL
