Holder,Shares,Date Reported,% Out,Value,ABV
"Weiss Multi-Strategy Advisers, LLC",7085963,2021-09-29,0.1192,27635255,SCOR
Primecap Management Company,5467047,2021-09-29,0.0919,21321483,SCOR
Blackrock Inc.,4748456,2021-09-29,0.0799,18518978,SCOR
Royce & Associates LP,3343148,2021-09-29,0.0562,13038277,SCOR
"Vanguard Group, Inc. (The)",3259488,2021-09-29,0.0548,12712003,SCOR
Cowen Prime Advisors LLC,2495300,2021-09-29,0.042,9731670,SCOR
Starboard Value LP,2419550,2021-09-29,0.0407,9436245,SCOR
Samjo Capital LLC,2055000,2021-09-29,0.0346,8014500,SCOR
Dimensional Fund Advisors LP,1509907,2021-09-29,0.0254,5888637,SCOR
Jefferies Group LLC,1326241,2021-09-29,0.0223,5172339,SCOR
