Holder,Shares,Date Reported,% Out,Value,ABV
"Castle Creek Arbitrage, LLC",864520,2021-09-29,0.049699999999999994,8480941,PGRW
Linden Advisors LP,860000,2021-09-29,0.049400000000000006,8436600,PGRW
Nomura Holdings Inc.,850000,2021-09-29,0.0489,8338500,PGRW
Hudson Bay Capital Management Lp,742759,2021-09-29,0.042699999999999995,7286465,PGRW
Periscope Capital Inc.,691200,2021-09-29,0.0397,6780672,PGRW
"Goldman Sachs Group, Inc.",606279,2021-09-29,0.0348,5947596,PGRW
"Shaw D.E. & Co., Inc.",581770,2021-09-29,0.0334,5707163,PGRW
"Boothbay Fund Management, LLC",551209,2021-09-29,0.0317,5407360,PGRW
Bank of Montreal/Can/,423354,2021-09-29,0.024300000000000002,4153102,PGRW
"Radcliffe Capital Management, L.P.",400000,2021-09-29,0.023,3924000,PGRW
