Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3444940,2021-09-29,0.0346,10162573,REI
"Aristotle Capital Boston, LLC",2865164,2021-09-29,0.0288,8452233,REI
Morgan Stanley,2223262,2021-09-29,0.0223,6558622,REI
"Two Sigma Investments, LP",1921764,2021-09-29,0.019299999999999998,5669203,REI
Blackrock Inc.,1892335,2021-09-29,0.019,5582388,REI
"Two Sigma Advisers, LP",1698700,2021-09-29,0.017,5011165,REI
"Susquehanna International Group, LLP",1116047,2021-09-29,0.011200000000000002,3292338,REI
"Bridgeway Capital Management, Inc.",1002400,2021-09-29,0.0101,2957080,REI
"Geode Capital Management, LLC",748337,2021-09-29,0.0075,2207594,REI
Millennium Management LLC,583184,2021-09-29,0.0059,1720392,REI
