Holder,Shares,Date Reported,% Out,Value,ABV
Oaktree Capital Management Lp,25993242,2021-09-29,0.25420000000000004,624877537,SBLK
"FMR, LLC",8181476,2021-09-29,0.08,196682683,SBLK
Skandinaviska Enskilda Banken AB publ,1940299,2021-09-29,0.019,46644787,SBLK
"Arrowstreet Capital, Limited Partnership",1738251,2021-09-29,0.017,41787554,SBLK
"Impala Asset Management, LLC",1607300,2021-09-29,0.015700000000000002,38639492,SBLK
"Two Sigma Investments, LP",1279548,2021-09-29,0.0125,30760333,SBLK
No Street GP LP,1025000,2021-09-29,0.01,24641000,SBLK
Morgan Stanley,973535,2021-09-29,0.0095,23403781,SBLK
Millennium Management LLC,821319,2021-09-29,0.008,19744508,SBLK
Marshall Wace LLP,800689,2021-09-29,0.0078000000000000005,19248563,SBLK
