Holder,Shares,Date Reported,% Out,Value,ABV
Pelham Capital Ltd.,4596300,2021-09-29,0.0753,57177972,MCG
BAMCO Inc.,4030842,2021-09-29,0.066,50143674,MCG
"Third Point, LLC",3750000,2021-09-29,0.061399999999999996,46650000,MCG
"HHLR Advisors, LTD",3708041,2021-09-29,0.0608,46128030,MCG
Bank Of New York Mellon Corporation,3264689,2021-09-29,0.0535,40612731,MCG
Morgan Stanley,2352336,2021-09-29,0.0385,29263059,MCG
Schroder Investment Management Group,980502,2021-09-29,0.0161,12197444,MCG
Citadel Advisors LLC,518186,2021-09-29,0.0085,6446233,MCG
"Vanguard Group, Inc. (The)",389816,2021-09-29,0.0064,4849311,MCG
"Roubaix Capital, LLC",304250,2021-12-30,0.005,3888315,MCG
