Holder,Shares,Date Reported,% Out,Value,ABV
Durable Capital Partners LP,7037371,2021-09-29,0.14859999999999998,180227071,CWAN
Kayne Anderson Rudnick Investment Management LLC,5933148,2021-09-29,0.1253,151947920,CWAN
"Wellington Management Group, LLP",3118249,2021-09-29,0.0658,79858356,CWAN
"Dragoneer Investment Group, LLC",3000000,2021-09-29,0.0633,76830000,CWAN
"Vanguard Group, Inc. (The)",2100293,2021-09-29,0.0443,53788503,CWAN
Price (T.Rowe) Associates Inc,2000000,2021-09-29,0.042199999999999994,51220000,CWAN
BAMCO Inc.,1971229,2021-09-29,0.0416,50483174,CWAN
JP Morgan Chase & Company,1562279,2021-09-29,0.033,40009965,CWAN
"FMR, LLC",1190079,2021-09-29,0.025099999999999997,30477923,CWAN
Wasatch Advisors Inc,692381,2021-09-29,0.0146,17731877,CWAN
