Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,511210,2021-12-30,0.042199999999999994,5960708,CMCL
Premier Fund Managers Ltd,123107,2021-09-29,0.0102,1489594,CMCL
Millennium Management LLC,94859,2021-09-29,0.0078000000000000005,1147793,CMCL
Marshall Wace LLP,40184,2021-09-29,0.0033,486226,CMCL
"Ergoteles, LLC",40083,2021-09-29,0.0033,485004,CMCL
Blackrock Inc.,36452,2021-09-29,0.003,441069,CMCL
HRT Financial LLC,29025,2021-09-29,0.0024,351202,CMCL
Gsa Capital Partners Llp,27229,2021-09-29,0.0022,329470,CMCL
"U.S. Global Investors, Inc.",25000,2021-09-29,0.0021,302500,CMCL
Dimensional Fund Advisors LP,23758,2021-09-29,0.002,287471,CMCL
