Holder,Shares,Date Reported,% Out,Value,ABV
"Highbridge Capital Management, LLC.",2030465,2021-12-30,0.0706,20040689,WRAC
Shaolin Capital Management LLC,1979677,2021-12-30,0.0689,19539411,WRAC
"Saba Capital Management, L.P.",1253878,2021-12-30,0.0436,12375775,WRAC
Marshall Wace LLP,1048090,2021-12-30,0.0365,10344648,WRAC
Polar Asset Management Partners Inc.,950000,2021-12-30,0.033,9376500,WRAC
Bridger Management LLC,950000,2021-12-30,0.033,9376500,WRAC
"Shaw D.E. & Co., Inc.",785000,2021-12-30,0.0273,7747950,WRAC
"Basso Capital Management, L.P.",520025,2021-12-30,0.0181,5132646,WRAC
Kepos Capital Lp,500000,2021-12-30,0.0174,4935000,WRAC
UBS OConnor LLC,433247,2021-12-30,0.0151,4276147,WRAC
