Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,6343688,2021-09-29,0.0874,13892676,TGA
"Renaissance Technologies, LLC",3343156,2021-09-29,0.0461,7321511,TGA
"FMR, LLC",2355629,2021-09-29,0.0325,5158827,TGA
Acadian Asset Management. LLC,832715,2021-09-29,0.0115,1823645,TGA
JP Morgan Chase & Company,202600,2021-09-29,0.0028000000000000004,443694,TGA
Morgan Stanley,176263,2021-09-29,0.0024,386015,TGA
Albert D Mason Inc,170055,2021-09-29,0.0023,372420,TGA
Connor Clark & Lunn Investment Management Ltd,151100,2021-09-29,0.0021,330909,TGA
"Arrowstreet Capital, Limited Partnership",114316,2021-09-29,0.0016,250352,TGA
"Cibc World Markets, Inc.",83771,2021-09-29,0.0012,183458,TGA
