Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",10783894,2021-09-29,0.1202,1425415108,ALLE
Blackrock Inc.,8596251,2021-09-29,0.0958,1136252457,ALLE
Apg Asset Management N.v.,5422570,2021-09-29,0.0605,716755302,ALLE
State Street Corporation,4316608,2021-09-29,0.0481,570569245,ALLE
Pictet Asset Management SA,3162075,2021-09-29,0.0353,417963073,ALLE
"AllianceBernstein, L.P.",3128253,2021-09-29,0.0349,413492481,ALLE
Kayne Anderson Rudnick Investment Management LLC,2681886,2021-09-29,0.029900000000000003,354491691,ALLE
AKO Capital LLP,1990730,2021-09-29,0.0222,263134691,ALLE
Ninety One UK Ltd,1708969,2021-09-29,0.0191,225891522,ALLE
"Geode Capital Management, LLC",1657401,2021-09-29,0.018500000000000003,219075264,ALLE
