Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,14724109,2021-09-29,0.1747,187879630,RPT
"Vanguard Group, Inc. (The)",12926371,2021-09-29,0.1534,164940493,RPT
Macquarie Group Limited,7394859,2021-09-29,0.0877,94358400,RPT
"Wellington Management Group, LLP",5728159,2021-09-29,0.068,73091308,RPT
State Street Corporation,4650660,2021-09-29,0.0552,59342421,RPT
CenterSquare Investment Management LLC,3214260,2021-09-29,0.0381,41013957,RPT
Morgan Stanley,2820269,2021-09-29,0.0335,35986632,RPT
Northern Trust Corporation,1931716,2021-09-29,0.0229,24648696,RPT
"Geode Capital Management, LLC",1707019,2021-09-29,0.0203,21781562,RPT
Frontier Capital Management Company LLC,1659137,2021-09-29,0.0197,21170588,RPT
