Holder,Shares,Date Reported,% Out,Value,ABV
Calamos Advisors LLC,511397,2021-09-29,0.0331,5441264,ASAXU
Context Advisory LLC,167397,2021-09-29,0.0108,1781104,ASAXU
"Wealthspring Capital ,LLC",101492,2021-09-29,0.0066,1079874,ASAXU
HRT Financial LLC,70627,2021-09-29,0.0046,751471,ASAXU
Flow Traders US LLC,17402,2021-09-29,0.0011,185157,ASAXU
"Ergoteles, LLC",17141,2021-09-29,0.0011,182380,ASAXU
Landscape Capital Management LLC,15000,2021-09-29,0.001,159600,ASAXU
Walleye Capital LLC,10750,2021-09-29,0.0007000000000000001,114380,ASAXU
"Sage Mountain Advisors, LLC",10481,2021-09-29,0.0007000000000000001,111517,ASAXU
Morgan Stanley,5286,2021-09-29,0.0003,56243,ASAXU
