Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,17973961,2021-09-29,0.1631,395606881,RCM
"Vanguard Group, Inc. (The)",13125495,2021-09-29,0.1191,288892144,RCM
"FMR, LLC",8667680,2021-09-29,0.0786,190775636,RCM
Capital World Investors,5949414,2021-09-29,0.054000000000000006,130946602,RCM
State Street Corporation,3944207,2021-09-29,0.0358,86811996,RCM
Paradigm Capital Management,3842600,2021-09-29,0.0349,84575626,RCM
"American Century Companies, Inc.",3623039,2021-09-29,0.0329,79743088,RCM
Bank Of New York Mellon Corporation,3272487,2021-09-29,0.0297,72027438,RCM
Eaton Vance Management,3241189,2021-09-29,0.0294,71338569,RCM
"Wellington Management Group, LLP",3138521,2021-09-29,0.0285,69078847,RCM
