Holder,Shares,Date Reported,% Out,Value,ABV
"Newtyn Management, LLC",1548883,2021-09-29,0.1155,7481104,MACK
"Western Standard, LLC",1269558,2021-09-29,0.0947,6131965,MACK
"22NW, LP",1241896,2021-09-29,0.0926,5998357,MACK
"Vanguard Group, Inc. (The)",618609,2021-09-29,0.0461,2987881,MACK
"Nantahala Capital Management, LLC",569971,2021-09-29,0.0425,2752959,MACK
Bronte Capital Management Pty Ltd.,548836,2021-09-29,0.0409,2650877,MACK
Dimensional Fund Advisors LP,499368,2021-09-29,0.037200000000000004,2411947,MACK
"Point72 Asset Management, L.P.",341685,2021-09-29,0.0255,1650338,MACK
Blackrock Inc.,211051,2021-09-29,0.015700000000000002,1019376,MACK
"Wittenberg Investment Management, Inc.",188694,2021-09-29,0.0141,911392,MACK
