Holder,Shares,Date Reported,% Out,Value,ABV
"Jarislowsky, Fraser Ltd",11784860,2021-09-29,0.1059,553181328,STN
Mackenzie Financial Corporation,9469288,2021-09-29,0.0851,444488378,STN
Royal Bank of Canada,4764000,2021-09-29,0.042800000000000005,223622160,STN
Caisse De Depot Et Placement Du Quebec,4211711,2021-09-29,0.0379,197697714,STN
"Vanguard Group, Inc. (The)",3551649,2021-09-29,0.0319,166714404,STN
Pictet Asset Management SA,2447955,2021-09-29,0.022000000000000002,114907007,STN
Burgundy Asset Management Ltd.,2155596,2021-09-29,0.0194,101183676,STN
Bank of Montreal/Can/,1880577,2021-09-29,0.0169,88274284,STN
Fiera Capital Corporation,1703843,2021-09-29,0.015300000000000001,79978390,STN
Invesco Ltd.,1512275,2021-09-29,0.013600000000000001,70986188,STN
