Holder,Shares,Date Reported,% Out,Value,ABV
"Oaktop Capital Management II, L.P.",2536843,2021-09-29,0.0808,25875798,EGAN
"Vanguard Group, Inc. (The)",1795071,2021-09-29,0.0572,18309724,EGAN
Blackrock Inc.,1483685,2021-09-29,0.0473,15133587,EGAN
JP Morgan Chase & Company,1208949,2021-09-29,0.0385,12331279,EGAN
Cooper Creek Partners Management LLC,986231,2021-09-29,0.031400000000000004,10059556,EGAN
"Renaissance Technologies, LLC",718135,2021-09-29,0.0229,7324977,EGAN
Acadian Asset Management. LLC,657378,2021-09-29,0.0209,6705255,EGAN
Dimensional Fund Advisors LP,654983,2021-09-29,0.0209,6680826,EGAN
PenderFund Capital Management Limited,596518,2021-09-29,0.019,6084483,EGAN
State Street Corporation,380748,2021-09-29,0.0121,3883629,EGAN
