Holder,Shares,Date Reported,% Out,Value,ABV
Kayne Anderson Rudnick Investment Management LLC,4759438,2021-09-29,0.0863,696591345,SMG
"Vanguard Group, Inc. (The)",4140464,2021-09-29,0.0751,605998311,SMG
Blackrock Inc.,3544556,2021-09-29,0.0643,518781216,SMG
Earnest Partners LLC,1401504,2021-09-29,0.0254,205124125,SMG
State Street Corporation,1097699,2021-09-29,0.0199,160659225,SMG
Macquarie Group Limited,949706,2021-09-29,0.0172,138998970,SMG
Massachusetts Financial Services Co.,872887,2021-09-29,0.0158,127755741,SMG
"Fisher Asset Management, LLC",713833,2021-09-29,0.0129,104476597,SMG
"Federated Hermes, Inc.",674657,2021-09-29,0.012199999999999999,98742798,SMG
Northern Trust Corporation,673338,2021-09-29,0.012199999999999999,98549749,SMG
