Holder,Shares,Date Reported,% Out,Value,ABV
"Cornerstone Advisory, LLC",181589,2021-09-29,0.0051,1933922,FMO
"Private Wealth Strategies, L.L.C.",126531,2021-09-29,0.0036,1347555,FMO
"WNY Asset Management, LLC",115720,2021-09-29,0.0033,1232418,FMO
Bank of America Corporation,85728,2021-09-29,0.0024,913003,FMO
"Commonwealth Equity Services, LLC",79431,2021-09-29,0.0022,845940,FMO
Morgan Stanley,77028,2021-09-29,0.0022,820348,FMO
Royal Bank of Canada,42180,2021-09-29,0.0012,449217,FMO
"Advisor Group, Inc.",40028,2021-09-29,0.0011,426298,FMO
"Kayne Anderson Capital Advisors, L.P.",39555,2021-09-29,0.0011,421260,FMO
Quantedge Capital Pte Ltd,32803,2021-09-29,0.0009,349351,FMO
