Holder,Shares,Date Reported,% Out,Value,ABV
Royal Bank of Canada,44047427,2021-09-29,0.1625,465140829,TAC
Brookfield Asset Management Inc.,35419745,2021-09-29,0.1307,374032507,TAC
Bank of Montreal/Can/,16131238,2021-09-29,0.059500000000000004,170345873,TAC
CIBC Asset Management Inc.,10220550,2021-09-29,0.0377,107929008,TAC
"Vanguard Group, Inc. (The)",7639689,2021-09-29,0.0282,80675115,TAC
Edgepoint Investment Group Inc.,7510477,2021-09-29,0.0277,79310637,TAC
Connor Clark & Lunn Investment Management Ltd,6082958,2021-09-29,0.022400000000000003,64236036,TAC
Rubric Capital Management LP,5189062,2021-09-29,0.0191,54796494,TAC
"TD Asset Management, Inc",4428177,2021-09-29,0.0163,46761549,TAC
Toronto Dominion Bank,4066326,2021-09-29,0.015,42940402,TAC
