Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",319829,2021-09-29,0.0391,8155639,NWFL
Dimensional Fund Advisors LP,96472,2021-09-29,0.0118,2460036,NWFL
"Renaissance Technologies, LLC",74325,2021-09-29,0.0091,1895287,NWFL
"Geode Capital Management, LLC",65753,2021-09-29,0.008,1676701,NWFL
Millennium Management LLC,56667,2021-09-29,0.0069,1445008,NWFL
"Strategic Financial Services, Inc.",37432,2021-09-29,0.0046,954516,NWFL
Blackrock Inc.,30785,2021-09-29,0.0038,785017,NWFL
"Bridgeway Capital Management, Inc.",26112,2021-09-29,0.0032,665856,NWFL
"Ergoteles, LLC",25691,2021-09-29,0.0031,655120,NWFL
"Raffles Associates, LP",24964,2021-09-29,0.0031,636582,NWFL
