Holder,Shares,Date Reported,% Out,Value,ABV
Polar Asset Management Partners Inc.,1979289,2021-12-30,0.0958,19377239,VCXA
Sculptor Capital Lp,1729998,2021-12-30,0.08380000000000001,16936680,VCXA
"Highbridge Capital Management, LLC.",1447300,2021-12-30,0.0701,14169067,VCXA
"Owl Creek Asset Management, L.P.",979998,2021-12-30,0.047400000000000005,9594180,VCXA
Marshall Wace LLP,829435,2021-12-30,0.04019999999999999,8120168,VCXA
Spring Creek Capital LLC,800000,2021-12-30,0.0387,7832000,VCXA
Diameter Capital Partners LP,775300,2021-12-30,0.0375,7590187,VCXA
"MMCAP International, Inc. SPC",499999,2021-12-30,0.0242,4894990,VCXA
Kepos Capital Lp,489918,2021-12-30,0.023700000000000002,4796297,VCXA
"Radcliffe Capital Management, L.P.",400000,2021-12-30,0.0194,3916000,VCXA
