Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,1295790,2021-09-29,0.0537,12582120,NRAC
Marshall Wace LLP,1149926,2021-09-29,0.047599999999999996,11165781,NRAC
Nomura Holdings Inc.,1009000,2021-09-29,0.0418,9797390,NRAC
Periscope Capital Inc.,968908,2021-09-29,0.0401,9408096,NRAC
Sage Rock Capital Management LP,843996,2021-09-29,0.0349,8195201,NRAC
Hudson Bay Capital Management Lp,751018,2021-09-29,0.0311,7292384,NRAC
"Radcliffe Capital Management, L.P.",677381,2021-09-29,0.027999999999999997,6577369,NRAC
"Saba Capital Management, L.P.",614069,2021-09-29,0.0254,5962609,NRAC
Citadel Advisors LLC,596699,2021-09-29,0.024700000000000003,5793947,NRAC
Taconic Capital Advisors Lp,561966,2021-09-29,0.0233,5456689,NRAC
