Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",6757935,2021-09-29,0.1492,450348788,ZNTL
Matrix Capital Management,4349279,2021-09-29,0.096,289835952,ZNTL
Price (T.Rowe) Associates Inc,3730425,2021-09-29,0.0823,248595522,ZNTL
"Vanguard Group, Inc. (The)",3131885,2021-09-29,0.0691,208708816,ZNTL
Blackrock Inc.,2755788,2021-09-29,0.0608,183645712,ZNTL
Tybourne Capital Management (HK) Limited,2664409,2021-09-29,0.0588,177556215,ZNTL
"Avidity Partners Management, LP",2493800,2021-09-29,0.055,166186832,ZNTL
"Viking Global Investors, L.P.",2118284,2021-09-29,0.046799999999999994,141162445,ZNTL
Primecap Management Company,1335620,2021-09-29,0.029500000000000002,89005716,ZNTL
State Street Corporation,1292263,2021-09-29,0.0285,86116406,ZNTL
