Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3225967,2021-09-29,0.08800000000000001,55744709,DX
"Vanguard Group, Inc. (The)",1530451,2021-09-29,0.0417,26446193,DX
"FMR, LLC",1164649,2021-09-29,0.0318,20125134,DX
"Mirae Asset Global Investments Co., Ltd.",799917,2021-09-29,0.0218,13822565,DX
State Street Corporation,763131,2021-09-29,0.0208,13186903,DX
"Goldman Sachs Group, Inc.",614944,2021-09-29,0.0168,10626232,DX
Royal Bank of Canada,586517,2021-09-29,0.016,10135013,DX
"Geode Capital Management, LLC",557343,2021-09-29,0.0152,9630887,DX
Wells Fargo & Company,447576,2021-09-29,0.012199999999999999,7734113,DX
Northern Trust Corporation,352516,2021-09-29,0.0096,6091476,DX
